Model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Notes
OECD Env-Growth,SSP3,CZE,GDP|PPP,billion US$2005/yr,248.639,283.328,327.654,370.59,412.647,450.979,483.806,507.228,527.767,543.396,556.848,571.12,580.826,582.458,579.543,573.626,566.339,558.507,548.897,
OECD Env-Growth,SSP4,CZE,GDP|PPP,billion US$2005/yr,248.639,284.914,335.542,394.668,463.155,535.661,604.628,664.889,724.362,780.957,838.372,899.493,956.73,1003.721,1044.063,1079.438,1111.935,1143.167,1171.666,
OECD Env-Growth,SSP5,CZE,GDP|PPP,billion US$2005/yr,248.639,287.807,346.842,423.949,519.679,629.633,744.993,861.406,988.467,1126.306,1282.353,1463.611,1664.43,1876.218,2097.872,2330.321,2576.935,2842.684,3130.538,
IIASA GDP,SSP1,DEU,GDP|PPP,billion US$2005/yr,2659.21542280329,2687.30612109615,2699.88540981765,2746.51226568628,2846.72876265384,2997.74321700331,3189.10290853439,3410.88010879361,3651.28035988649,3902.37345249348,4158.28974693249,4413.46533250419,4661.13783367491,4899.73603856619,5138.74872764084,5368.24884958216,5576.74161061788,5760.11981867095,5934.40450331622,
IIASA GDP,SSP2,DEU,GDP|PPP,billion US$2005/yr,2659.21542280329,2686.96105531706,2690.45736687865,2716.80351772886,2785.33767548916,2894.02385926319,3033.49298156521,3195.38769762873,3368.50725915977,3545.68265582529,3724.91138371078,3904.67489559883,4085.6597748822,4268.53952482137,4453.91851469305,4635.91453629675,4810.24745805653,4975.59787852866,5132.63280182022,
IIASA GDP,SSP3,DEU,GDP|PPP,billion US$2005/yr,2659.21542280329,2672.9112245307,2641.65447417137,2609.8621207234,2599.01435144411,2611.4452603879,2639.39901105857,2674.26540813581,2705.67907848822,2729.94704100249,2747.24105104358,2760.29427246162,2772.15468425906,2780.95260624826,2783.18517616585,2776.44456507022,2761.96670689659,2741.13390606704,2715.20614696962,
IIASA GDP,SSP4,DEU,GDP|PPP,billion US$2005/yr,2659.21542280329,2692.8679110549,2701.67025865219,2725.77310344155,2775.333786454,2850.37441114513,2946.35289453528,3058.77892416517,3178.00425035748,3297.4793370327,3411.82140303314,3516.42783394519,3612.3423031872,3699.46517307448,3777.76351827854,3841.21237504106,3886.5897810473,3912.4982563209,3919.67112801959,
IIASA GDP,SSP5,DEU,GDP|PPP,billion US$2005/yr,2659.21542280329,2695.93237190755,2740.33531583429,2851.99404681824,3056.42785608605,3352.08361496147,3731.20214876469,4188.23169853584,4714.31601631473,5304.92416598886,5960.37964113647,6677.71199062558,7446.23964527383,8261.8281522968,9137.01401814268,10062.4579833095,11024.30578664,12018.6337783036,13069.0082145622,
OECD Env-Growth,SSP1,DEU,GDP|PPP,billion US$2005/yr,2727.329,2990.49,3195.69,3394.903,3608.195,3869.574,4183.73,4492.942,4775.802,5044.27,5331.66,5617.207,5899.775,6167.396,6418.698,6639.446,6833.404,7008.221,7167.723,
OECD Env-Growth,SSP2,DEU,GDP|PPP,billion US$2005/yr,2727.329,2984.875,3175.183,3337.965,3487.772,3668.52,3907.28,4154.085,4391.664,4629.785,4896.419,5169.754,5452.625,5734.968,6012.666,6278.999,6534.794,6784.657,7026.177,
OECD Env-Growth,SSP3,DEU,GDP|PPP,billion US$2005/yr,2727.329,2967.93,3122.796,3214.717,3258.383,3296.919,3359.72,3397.745,3398.172,3376.829,3363.263,3342.756,3314.861,3272.207,3218.562,3151.861,3080.474,3007.925,2929.237,
OECD Env-Growth,SSP4,DEU,GDP|PPP,billion US$2005/yr,2727.329,2979.059,3166.278,3351.167,3545.836,3779.052,4054.838,4318.427,4550.633,4763.636,4990.366,5205.597,5407.278,5584.605,5741.945,5871.323,5981.948,6079.564,6149.819,
OECD Env-Growth,SSP5,DEU,GDP|PPP,billion US$2005/yr,2727.329,3001.15,3243.287,3531.057,3889.722,4344.943,4894.548,5494.448,6130.026,6819.945,7610.561,8482.433,9444.635,10487.243,11595.97,12749.624,13950.1,15212.538,16564.026,
IIASA GDP,SSP1,DJI,GDP|PPP,billion US$2005/yr,1.68877571973565,2.00932121724922,2.19271025924944,2.44367225553166,2.84413091796306,3.40407380339843,4.13220435081002,5.04552154479765,6.16176809918582,7.49282748202461,9.04895760473737,10.8439221194015,12.8507077221491,14.9810626419286,17.1635789593645,19.6974952060819,22.4152480484833,25.0068578792108,27.1271695572458,
IIASA GDP,SSP2,DJI,GDP|PPP,billion US$2005/yr,1.68877571973565,2.01023312636317,2.14666344390105,2.29120807381521,2.52774859739333,2.8579067477738,3.2716090410872,3.76564711910591,4.34354425995246,5.00783185041018,5.76879089598642,6.64963001961451,7.66341292245117,8.80714172886273,10.0775929643596,11.4856508504265,13.0300385511722,14.7013267631089,16.4872940398822,
IIASA GDP,SSP3,DJI,GDP|PPP,billion US$2005/yr,1.68877571973565,2.00765839756442,2.08297626625366,2.1094788098917,2.17496790278527,2.28260911095791,2.41186211988,2.54928356022975,2.69068252551147,2.82879874037415,2.96837281856066,3.11301567980072,3.26241469035461,3.41189409501093,3.56228925945415,3.7168491842818,3.87460099431621,4.04087592200796,4.21368169174271,
IIASA GDP,SSP4,DJI,GDP|PPP,billion US$2005/yr,1.68877571973565,2.00332329657101,2.08330886922721,2.13081887017361,2.24074249466864,2.41860678980035,2.64925426225938,2.92063110099374,3.23026147672684,3.57050359501164,3.9488544285227,4.36850698716025,4.82737158777306,5.31741008686404,5.83989787213418,6.40128081366705,7.00176828022585,7.65270593043083,8.35223912970837,
IIASA GDP,SSP5,DJI,GDP|PPP,billion US$2005/yr,1.68877571973565,2.0116622952628,2.2185695413054,2.53161686179935,3.05435934692679,3.82070455925556,4.86906102359369,6.2505639737253,8.01934919096374,10.221704368895,12.9003469494733,16.0925413213274,19.7582414302004,23.7431500889149,27.9041301707089,32.7084066123087,37.8798205527383,43.1588696492287,48.5415056719085,
OECD Env-Growth,SSP1,DJI,GDP|PPP,billion US$2005/yr,1.884,2.364,3.164,4.376,6.163,8.603,11.689,15.379,19.589,24.177,29.058,34.132,39.192,44.069,48.76,53.14,57.238,61.047,64.441,
OECD Env-Growth,SSP2,DJI,GDP|PPP,billion US$2005/yr,1.884,2.381,3.171,4.33,5.883,7.851,10.266,13.129,16.44,20.172,24.342,28.969,33.986,39.336,44.986,50.938,57.143,63.57,70.164,
OECD Env-Growth,SSP3,DJI,GDP|PPP,billion US$2005/yr,1.884,2.378,3.147,4.21,5.474,6.903,8.508,10.266,12.142,14.099,16.134,18.269,20.488,22.769,25.074,27.378,29.66,31.985,34.333,
OECD Env-Growth,SSP4,DJI,GDP|PPP,billion US$2005/yr,1.884,2.379,3.143,4.173,5.412,6.787,8.338,10.053,11.912,13.887,15.985,18.228,20.605,23.096,25.663,28.278,30.925,33.673,36.505,
OECD Env-Growth,SSP5,DJI,GDP|PPP,billion US$2005/yr,1.884,2.364,3.171,4.481,6.547,9.517,13.39,18.172,23.818,30.216,37.309,45.021,53.113,61.378,69.813,78.236,86.679,95.122,103.343,
IIASA GDP,SSP1,DNK,GDP|PPP,billion US$2005/yr,186.638691135226,192.043731309999,198.208991121539,210.270340306757,226.605329920336,246.231356267608,268.373431248211,292.707156774385,318.766697548689,346.720051910721,376.864796849728,409.282431592513,443.88711709057,480.505771683816,518.792982957538,558.453937031763,599.132283832928,639.69271878573,679.738625900852,
IIASA GDP,SSP2,DNK,GDP|PPP,billion US$2005/yr,186.638691135226,192.57917565311,198.874886593401,209.927490429409,223.977217693258,240.257927237423,258.289029022157,277.982559466198,299.067684784283,321.573852515254,345.509302987827,370.667884160647,396.866078419446,424.071940540398,452.304909389294,481.405315296102,511.148598930564,541.250402936775,571.678315405196,
IIASA GDP,SSP3,DNK,GDP|PPP,billion US$2005/yr,186.638691135226,192.289308059742,196.785836657136,203.630455519249,210.897836793358,218.337903225507,225.928805468319,233.753777752328,241.640826326933,249.659624259895,257.604313701971,265.250813082449,272.584815807137,279.459568055385,285.675780128374,291.024243974123,295.433180539426,298.867465700452,301.411549473365,
IIASA GDP,SSP4,DNK,GDP|PPP,billion US$2005/yr,186.638691135226,193.069193237554,199.525996427057,209.643786717938,220.952039296858,232.91330131318,245.45416846195,258.721993973375,272.507241201168,286.809748442012,301.309232620083,315.496382578041,329.13722998988,342.025217320981,354.077708212221,365.14799397684,375.10848417344,383.574276236287,390.415714576968,
IIASA GDP,SSP5,DNK,GDP|PPP,billion US$2005/yr,186.638691135226,192.861773371429,201.897001691346,219.990723319396,246.306492046512,280.158966543573,321.030396856901,369.143322633033,424.593802413903,488.308962522597,561.688104383631,645.916953735752,741.484000712252,848.82600126731,968.273424331394,1100.49447492301,1246.19431093248,1405.0170669096,1577.17856695939,
OECD Env-Growth,SSP1,DNK,GDP|PPP,billion US$2005/yr,180.168,194.443,212.78,231.011,251.253,274.602,300.892,330.199,361.611,393.679,427.113,462.636,500.199,539.71,581.388,624.07,667.141,710.037,753.056,
OECD Env-Growth,SSP2,DNK,GDP|PPP,billion US$2005/yr,180.168,194.08,211.42,227.151,243.015,261.01,282.888,309.114,338.981,370.734,404.615,441.04,480.017,521.56,566.164,612.794,660.703,709.811,760.622,
OECD Env-Growth,SSP3,DNK,GDP|PPP,billion US$2005/yr,180.168,192.64,206.662,217.024,225.353,233.095,241.847,251.703,261.746,270.379,278.064,285.159,291.166,295.912,300.096,302.997,304.741,305.546,305.166,
OECD Env-Growth,SSP4,DNK,GDP|PPP,billion US$2005/yr,180.168,193.55,210.224,227.131,246.038,267.494,290.89,316.402,343.054,369.063,395.136,421.447,447.301,472.36,497.65,522.097,545.603,568.166,589.155,
OECD Env-Growth,SSP5,DNK,GDP|PPP,billion US$2005/yr,180.168,195.513,216.694,242.009,272.943,310.649,354.662,406.803,467.388,535.815,613.859,703.731,807.555,927.047,1062.861,1214.303,1381.354,1564.777,1768.536,
IIASA GDP,SSP1,DOM,GDP|PPP,billion US$2005/yr,96.1233575208196,123.661856074398,146.853923528678,167.01305704948,190.019709179823,215.936567474714,243.729268186404,271.463665919223,297.116916955918,319.258098418114,337.178743121038,351.091356142087,363.880751686592,377.778100132606,393.497738249595,410.318262218318,427.018171444162,441.991466022385,453.949588353864,
IIASA GDP,SSP2,DOM,GDP|PPP,billion US$2005/yr,96.1233575208196,123.899470927489,145.877985760731,161.648379581757,177.991079452621,199.429558977199,226.255736454445,256.632218664522,287.497784571788,316.882738010883,343.755913015681,367.974098921505,389.744757884343,409.354954455012,428.45768110537,448.603573855403,470.46638226377,493.928326013557,518.473329881312,
IIASA GDP,SSP3,DOM,GDP|PPP,billion US$2005/yr,96.1233575208196,123.61004300068,143.276446405082,156.0354986712,169.677041192107,186.299393280857,206.651917238525,230.030819699249,253.572130109213,276.011739798779,297.442173856966,319.180888379632,341.781064719916,365.514558906691,390.410232564059,416.190346490061,442.970526010851,470.905313897095,500.528728127653,
IIASA GDP,SSP4,DOM,GDP|PPP,billion US$2005/yr,96.1233575208196,122.230773872541,138.657569589845,146.108422214527,152.352866984686,159.759286318565,169.443196623599,180.789121318747,191.237293031104,199.369741781179,205.075846057544,209.222662966432,212.19272899016,214.243718624232,215.782431582859,216.625408277641,216.63043886879,215.808591085209,214.076334013349,
IIASA GDP,SSP5,DOM,GDP|PPP,billion US$2005/yr,96.1233575208196,123.607515735622,147.221272394088,168.861043715549,194.892940363285,225.492455400922,259.43850956816,294.283262607879,327.334071589925,356.630965347763,384.872604096915,415.317772757309,450.028289556382,488.784280606147,530.490340025798,573.801520150361,617.180997600422,658.566397032973,696.139440600927,
OECD Env-Growth,SSP1,DOM,GDP|PPP,billion US$2005/yr,83.26,103.26,127.115,154.133,186.608,224.124,264.918,306.763,347.633,387.056,424.089,458.457,488.659,515.029,538.995,559.658,576.862,589.961,598.552,
OECD Env-Growth,SSP2,DOM,GDP|PPP,billion US$2005/yr,83.26,103.975,128.565,153.93,181.029,209.627,240.75,274.011,309.048,345.825,383.842,423.393,464.068,505.789,548.481,591.698,635.07,678.313,721.149,
OECD Env-Growth,SSP3,DOM,GDP|PPP,billion US$2005/yr,83.26,104.751,130.737,154.527,176.491,196.309,216.698,237.631,259.183,281.864,306.149,332.682,361.317,392.164,424.798,458.508,493.573,530.085,568.172,
OECD Env-Growth,SSP4,DOM,GDP|PPP,billion US$2005/yr,83.26,103.502,127.079,149.687,173.499,197.714,223.062,248.941,274.972,301.258,327.352,352.765,376.473,398.558,419.438,438.396,455.623,471.198,484.717,
OECD Env-Growth,SSP5,DOM,GDP|PPP,billion US$2005/yr,83.26,103.001,126.415,154.989,192.293,237.951,288.275,341.165,394.537,448.192,501.22,553.615,603.342,650.99,698.769,745.604,791.34,834.989,875.677,
IIASA GDP,SSP1,DZA,GDP|PPP,billion US$2005/yr,207.611155052684,244.793896776474,277.799253663509,326.531022626738,393.942457121584,479.622376225702,582.191601412699,695.533151837404,810.684229357586,918.710677924872,1013.22740260006,1091.02610622471,1152.29070655308,1198.4472472767,1231.77948045732,1257.59062230908,1285.83543083011,1321.38624111341,1362.64730695732,
IIASA GDP,SSP2,DZA,GDP|PPP,billion US$2005/yr,207.611155052684,245.096228104412,275.710627941989,318.483970768684,376.08405461654,448.728182013508,535.947561582084,633.86167163626,736.349796759746,837.28419435997,932.252982959481,1018.8344982265,1096.28160680544,1165.17379646804,1226.77446924027,1282.30931926213,1334.2206972718,1383.96771528023,1432.30156311601,
IIASA GDP,SSP3,DZA,GDP|PPP,billion US$2005/yr,207.611155052684,243.874277710511,268.606785313246,298.383464787604,335.380047222018,379.578748836413,430.290104967038,484.339726702047,537.947854344906,588.578721321048,635.608155632922,680.272497321802,724.846173533321,772.125143230085,823.994508516161,881.146934717765,943.416668066895,1010.54909909265,1082.50175637562,
IIASA GDP,SSP4,DZA,GDP|PPP,billion US$2005/yr,207.611155052684,242.01273379335,261.645730283573,284.138858834622,312.148890766132,346.934095401941,387.917678311206,431.655648723373,473.280804343785,510.123105285815,541.69759862106,569.195201920315,593.763909471205,615.56711296758,634.455806959534,650.57762756493,664.565204193382,676.707873454779,686.803390620979,
IIASA GDP,SSP5,DZA,GDP|PPP,billion US$2005/yr,207.611155052684,244.999820623896,280.177045305924,334.998444633178,414.714744905141,520.795883698497,653.163249334535,805.369184556149,966.240689556273,1123.59089624169,1267.99185508921,1393.87340373627,1512.43823855267,1638.19406299341,1779.71890629845,1937.38711748378,2108.29683794881,2288.14556215825,2469.58293958968,
OECD Env-Growth,SSP1,DZA,GDP|PPP,billion US$2005/yr,268.295,310.773,376.244,462.689,559.447,657.912,757.912,873.644,1006.329,1152.002,1310.09,1478.76,1640.135,1786.909,1919.868,2039.507,2150.406,2252.568,2337.104,
OECD Env-Growth,SSP2,DZA,GDP|PPP,billion US$2005/yr,268.295,312.438,380.324,463.917,545.477,612.169,671.988,743.584,833.754,940.422,1063.992,1205.104,1354.555,1508.445,1665.407,1826.054,1994.087,2170.795,2351.916,
OECD Env-Growth,SSP3,DZA,GDP|PPP,billion US$2005/yr,268.295,314.331,385.55,468.551,542.086,588.097,611.045,632.788,666.814,713.937,773.838,846.636,927.234,1015.341,1109.485,1208.817,1315.767,1432.044,1558.064,
OECD Env-Growth,SSP4,DZA,GDP|PPP,billion US$2005/yr,268.295,311.22,376.567,457.349,537.446,601.638,649.352,700.43,767.036,848.826,944.583,1051.238,1157.802,1260.79,1360.573,1457.323,1554.487,1652.706,1747.395,
OECD Env-Growth,SSP5,DZA,GDP|PPP,billion US$2005/yr,268.295,310.547,375.745,469.749,587.826,721.954,865.592,1033.2,1226.77,1444.551,1688.647,1958.774,2231.889,2498.704,2760.51,3017.645,3276.939,3538.845,3788.851,
IIASA GDP,SSP1,ECU,GDP|PPP,billion US$2005/yr,89.9240317816346,111.766940432669,139.293298330702,172.756130346331,208.87247593337,244.987411857701,285.799642919073,330.856885479725,377.524223061393,420.307303107445,456.386215816218,485.207670848615,508.263238655304,527.001483653851,545.306844848068,565.413001817528,587.157191323162,608.778998758852,627.907908918528,
IIASA GDP,SSP2,ECU,GDP|PPP,billion US$2005/yr,89.9240317816346,111.422301158635,136.316167839568,165.582085845436,197.307633407681,230.459284356994,264.667819144799,299.371624178984,339.576081452716,384.242005840015,430.246567900749,473.373641189793,512.286356019782,547.006458769749,578.066485215619,605.939786498292,631.311995973432,657.881777880539,688.113377965786,
IIASA GDP,SSP3,ECU,GDP|PPP,billion US$2005/yr,89.9240317816346,110.063152940381,129.152161803539,149.064060421801,169.251279059942,190.007089584583,210.735875175457,231.131725917511,249.42786064871,266.955476315945,285.527862710938,306.375675415077,329.632996535637,355.174577172113,382.37674794046,410.622558252619,440.034003795896,470.942610078805,503.890084129565,
IIASA GDP,SSP4,ECU,GDP|PPP,billion US$2005/yr,89.9240317816346,108.8612703424,125.422752057534,141.201762030902,155.628800783446,169.27131116288,182.145283370259,194.186574983388,203.855892439541,211.783093942603,219.017333418775,226.089323180464,232.866913347353,239.195379085694,245.002417588383,249.886145371584,253.838178273847,257.044994191224,259.419763733293,
IIASA GDP,SSP5,ECU,GDP|PPP,billion US$2005/yr,89.9240317816346,111.794382563076,140.064881593944,175.824404976098,216.547229497808,259.662191155788,310.240701317869,367.572044885244,428.284167491471,485.600716138858,535.858496272137,581.510429937328,630.466693415696,687.887647135101,754.76368631213,827.80463311054,902.572365162859,975.267589219252,1042.27667909022,
OECD Env-Growth,SSP1,ECU,GDP|PPP,billion US$2005/yr,104.16,126.267,149.147,180.831,223.232,276.993,341.124,413.649,491.853,575.035,660.988,746.731,829.85,908.07,982.456,1050.119,1109.012,1158.488,1195.933,
OECD Env-Growth,SSP2,ECU,GDP|PPP,billion US$2005/yr,104.16,127.048,150.959,180.709,215.201,253.597,298.437,349.74,407.379,471.88,542.918,619.691,701.903,788.737,879.643,973.852,1070.622,1169.631,1269.947,
OECD Env-Growth,SSP3,ECU,GDP|PPP,billion US$2005/yr,104.16,128.268,154.093,181.636,208.976,234.626,262.497,292.376,325.044,360.996,400.816,444.738,493.266,546.637,604.112,665.215,730.856,801.307,876.964,
OECD Env-Growth,SSP4,ECU,GDP|PPP,billion US$2005/yr,104.16,126.875,150.15,176.969,207.761,241.346,279.252,320.486,365.554,414.486,466.7,520.32,574.339,627.815,680.443,731.088,780.185,827.782,872.667,
OECD Env-Growth,SSP5,ECU,GDP|PPP,billion US$2005/yr,104.16,126.081,148.714,183.232,234.464,303.883,388.385,486.353,595.026,714.215,841.83,974.762,1109.895,1244.602,1380.96,1515.169,1644.237,1766.977,1878.67,
IIASA GDP,SSP1,EGY,GDP|PPP,billion US$2005/yr,390.937464724368,511.216650865911,636.93064180523,781.948420615223,962.235557269978,1179.50293651313,1430.798233843,1704.54918925312,1985.62367899421,2258.22918625925,2509.32780884603,2730.62480948971,2920.46954487715,3078.72257362945,3206.95615374635,3306.91646752528,3398.93049210105,3500.19729017221,3613.96709561601,
IIASA GDP,SSP2,EGY,GDP|PPP,billion US$2005/yr,390.937464724368,511.737854244794,629.426769372997,754.344804954839,902.891805393886,1080.95855816974,1290.07506872283,1525.74249846382,1779.52183570703,2042.99236249974,2308.48007191018,2568.13257842078,2814.93360428108,3042.94981462208,3249.81442743536,3435.34325728945,3602.13253891017,3752.02382702579,3886.1297212633,
IIASA GDP,SSP3,EGY,GDP|PPP,billion US$2005/yr,390.937464724368,511.297540124939,620.169895691635,721.732601027575,828.664848924363,946.204633045641,1075.23728349197,1213.14806544659,1355.22734315417,1496.12594197768,1631.53229540476,1761.14337979266,1886.85795418456,2012.17134860728,2139.83761144472,2271.39541313992,2407.14474846291,2546.97324634972,2690.39717931187,
